,Image_names,cell_type,xmin,xmax,ymin,ymax
2698,318.jpg,RBC,216,321,385,480
2699,318.jpg,RBC,114,219,26,137
2700,318.jpg,RBC,192,291,1,92
2701,318.jpg,Platelets,518,551,147,192
2702,318.jpg,Platelets,427,482,140,192
2703,318.jpg,Platelets,112,153,207,252
2704,318.jpg,Platelets,114,152,174,209
2705,318.jpg,WBC,184,396,65,260
2706,319.jpg,RBC,94,201,247,335
2707,319.jpg,RBC,35,142,392,480
2708,319.jpg,RBC,252,359,25,114
2709,319.jpg,RBC,466,577,325,446
2710,319.jpg,RBC,377,488,60,182
2711,319.jpg,RBC,397,504,400,480
2712,319.jpg,RBC,66,162,139,216
2713,319.jpg,RBC,96,209,23,136
2714,319.jpg,RBC,470,560,95,212
2715,319.jpg,RBC,125,219,133,217
2716,319.jpg,RBC,1,82,268,392
2717,319.jpg,WBC,160,397,225,447
2718,32.jpg,WBC,127,270,143,273
2719,32.jpg,WBC,287,437,364,480
2720,32.jpg,RBC,153,257,383,480
2721,32.jpg,RBC,47,151,358,455
2722,32.jpg,RBC,83,187,321,418
2723,32.jpg,RBC,332,436,153,250
2724,32.jpg,RBC,395,514,228,329
2725,32.jpg,RBC,520,631,396,480
2726,32.jpg,RBC,556,640,319,404
2727,32.jpg,RBC,522,630,254,342
2728,32.jpg,RBC,512,620,190,278
2729,32.jpg,RBC,534,640,58,181
2730,32.jpg,RBC,453,593,1,71
2731,32.jpg,Platelets,241,298,381,426
2732,32.jpg,Platelets,110,148,247,289
2733,32.jpg,Platelets,343,381,108,150
2734,32.jpg,Platelets,409,447,88,130
2735,32.jpg,RBC,301,405,211,308
2736,32.jpg,RBC,251,355,264,361
2737,32.jpg,RBC,27,141,1,98
2738,32.jpg,RBC,1,91,65,160
2739,32.jpg,RBC,57,148,62,157
2740,32.jpg,RBC,1,94,246,370
2741,32.jpg,RBC,407,493,193,269
2742,320.jpg,RBC,416,512,371,478
2743,320.jpg,RBC,460,566,90,195
2744,320.jpg,RBC,414,532,245,340
2745,320.jpg,RBC,188,278,274,374
2746,320.jpg,RBC,117,216,344,440
2747,320.jpg,RBC,148,250,392,470
2748,320.jpg,RBC,309,418,65,168
2749,320.jpg,RBC,403,493,265,359
2750,320.jpg,RBC,565,638,117,224
2751,320.jpg,RBC,555,640,39,132
2752,320.jpg,WBC,72,327,1,209
2753,320.jpg,Platelets,591,632,391,429
2754,320.jpg,Platelets,36,74,233,262
2755,321.jpg,RBC,349,476,249,362
2756,321.jpg,RBC,255,363,277,402
2757,321.jpg,RBC,163,264,317,399
2758,321.jpg,RBC,132,242,349,434
2759,321.jpg,RBC,1,96,376,476
2760,321.jpg,RBC,85,165,90,186
2761,321.jpg,RBC,532,629,147,253
2762,321.jpg,RBC,445,550,364,463
2763,321.jpg,RBC,437,548,54,159
2764,321.jpg,RBC,303,395,53,141
2765,321.jpg,RBC,254,344,28,122
2766,321.jpg,WBC,131,334,115,338
2767,323.jpg,Platelets,168,198,374,406
2768,323.jpg,Platelets,527,564,244,282
2769,323.jpg,Platelets,565,602,383,421
2770,323.jpg,WBC,307,528,174,387
2771,324.jpg,WBC,22,330,120,360
2772,324.jpg,RBC,353,445,343,444
2773,324.jpg,RBC,523,640,257,379
2774,324.jpg,RBC,539,640,364,457
2775,324.jpg,RBC,339,475,170,278
2776,324.jpg,RBC,66,173,1,111
2777,325.jpg,RBC,376,476,191,294
2778,325.jpg,RBC,326,429,189,317
2779,325.jpg,RBC,484,601,213,325
2780,325.jpg,RBC,529,631,314,411
2781,325.jpg,RBC,201,310,206,316
2782,325.jpg,RBC,22,114,105,201
2783,325.jpg,RBC,11,103,324,422
2784,325.jpg,RBC,519,608,22,106
2785,325.jpg,RBC,231,319,117,206
2786,325.jpg,RBC,57,177,350,465
2787,325.jpg,RBC,244,369,349,449
2788,325.jpg,WBC,277,500,1,169
2789,326.jpg,RBC,480,601,357,472
2790,326.jpg,RBC,370,491,202,317
2791,326.jpg,RBC,376,466,124,206
2792,326.jpg,RBC,75,139,160,274
2793,326.jpg,RBC,85,182,258,347
2794,326.jpg,RBC,72,157,1,79
2795,326.jpg,RBC,221,316,19,108
2796,326.jpg,RBC,265,390,51,151
2797,326.jpg,RBC,459,549,79,161
2798,326.jpg,RBC,253,415,321,388
2799,326.jpg,RBC,240,341,329,422
2800,326.jpg,Platelets,16,53,198,236
2801,326.jpg,Platelets,121,166,96,143
2802,326.jpg,Platelets,421,482,392,445
2803,326.jpg,WBC,141,338,97,312
2804,327.jpg,RBC,372,499,64,195
2805,327.jpg,RBC,421,545,267,367
2806,327.jpg,RBC,95,211,174,270
2807,327.jpg,RBC,293,399,194,284
2808,327.jpg,RBC,328,456,1,71
2809,327.jpg,RBC,88,190,57,158
2810,327.jpg,RBC,534,639,22,127
2811,327.jpg,RBC,483,582,100,222
2812,327.jpg,RBC,529,621,411,480
2813,327.jpg,RBC,173,262,3,103
2814,327.jpg,Platelets,87,137,406,449
2815,327.jpg,WBC,209,460,267,480
2816,328.jpg,Platelets,106,146,109,139
2817,328.jpg,Platelets,331,379,102,142
2818,33.jpg,WBC,158,285,77,198
2819,33.jpg,RBC,233,343,274,379
2820,33.jpg,RBC,288,398,66,171
2821,33.jpg,RBC,356,446,251,345
2822,33.jpg,RBC,455,545,295,389
2823,33.jpg,RBC,419,509,312,406
2824,33.jpg,RBC,332,457,365,474
2825,33.jpg,RBC,199,297,221,309
2826,33.jpg,RBC,86,215,323,437
2827,33.jpg,RBC,50,160,1,92
2828,33.jpg,RBC,174,273,16,96
2829,33.jpg,RBC,406,517,1,89
2830,33.jpg,RBC,517,628,136,225
2831,33.jpg,RBC,521,632,197,286
2832,33.jpg,RBC,546,640,248,345
2833,33.jpg,RBC,464,558,101,198
2834,33.jpg,RBC,411,505,65,162
2835,33.jpg,RBC,421,515,134,231
2836,33.jpg,RBC,416,520,158,258
2837,33.jpg,RBC,391,495,160,260
2838,33.jpg,RBC,350,454,182,282
2839,33.jpg,RBC,50,172,238,342
2840,33.jpg,RBC,454,580,408,480
2841,33.jpg,RBC,1,89,366,480
2842,33.jpg,Platelets,102,140,105,151
2843,331.jpg,WBC,279,499,365,480
2844,332.jpg,RBC,124,240,195,294
2845,332.jpg,RBC,182,289,281,370
2846,332.jpg,RBC,180,287,279,368
2847,332.jpg,RBC,343,456,199,310
2848,332.jpg,RBC,424,549,277,379
2849,332.jpg,RBC,180,282,106,210
2850,332.jpg,RBC,238,329,352,451
2851,332.jpg,RBC,333,457,316,438
2852,332.jpg,RBC,436,520,107,208
2853,332.jpg,RBC,1,105,77,178
2854,332.jpg,RBC,1,82,157,264
2855,332.jpg,RBC,23,140,250,351
2856,332.jpg,RBC,516,628,70,168
2857,332.jpg,RBC,144,253,20,123
2858,332.jpg,WBC,244,459,1,196
2859,333.jpg,RBC,146,241,267,371
2860,333.jpg,RBC,44,152,253,359
2861,333.jpg,RBC,149,257,124,230
2862,333.jpg,RBC,440,550,296,414
2863,333.jpg,RBC,269,379,104,222
2864,333.jpg,RBC,530,639,107,200
2865,333.jpg,RBC,518,627,173,283
2866,333.jpg,RBC,531,640,31,130
2867,333.jpg,RBC,269,376,6,108
2868,333.jpg,WBC,228,445,204,433
2869,334.jpg,RBC,183,260,144,287
2870,334.jpg,RBC,129,249,40,141
2871,334.jpg,RBC,86,181,153,244
2872,334.jpg,RBC,56,164,233,332
2873,334.jpg,RBC,205,319,313,425
2874,334.jpg,RBC,256,362,211,309
2875,334.jpg,RBC,335,454,149,246
2876,334.jpg,RBC,10,125,329,453
2877,334.jpg,RBC,1,110,79,187
2878,334.jpg,RBC,334,426,40,152
2879,334.jpg,RBC,376,500,31,152
2880,334.jpg,RBC,498,603,257,361
2881,334.jpg,RBC,511,607,322,414
2882,334.jpg,RBC,474,571,121,210
2883,334.jpg,WBC,295,518,267,472
2884,334.jpg,Platelets,290,321,89,119
2885,334.jpg,Platelets,479,504,440,477
2886,335.jpg,RBC,201,295,300,392
2887,335.jpg,RBC,301,382,346,439
2888,335.jpg,RBC,535,640,199,312
2889,335.jpg,RBC,131,272,100,213
2890,335.jpg,RBC,35,167,254,368
2891,335.jpg,RBC,493,610,385,480
2892,335.jpg,RBC,313,445,31,125
2893,335.jpg,RBC,104,211,383,480
2894,335.jpg,RBC,472,580,114,213
2895,335.jpg,RBC,548,640,310,411
2896,335.jpg,WBC,236,453,126,355
2897,336.jpg,RBC,220,326,222,315
2898,336.jpg,RBC,363,471,4,122
2899,336.jpg,RBC,422,507,150,252
2900,336.jpg,RBC,256,362,4,109
2901,336.jpg,RBC,116,261,128,238
2902,336.jpg,RBC,379,494,288,390
2903,336.jpg,RBC,86,163,232,309
2904,336.jpg,RBC,62,161,376,470
2905,336.jpg,RBC,101,210,29,141
2906,336.jpg,RBC,250,358,126,227
2907,336.jpg,RBC,175,272,368,480
2908,336.jpg,WBC,265,490,334,480
2909,337.jpg,RBC,62,165,73,175
2910,337.jpg,RBC,236,345,216,348
2911,337.jpg,RBC,129,229,300,396
2912,337.jpg,RBC,365,494,306,425
2913,337.jpg,RBC,494,593,36,138
2914,337.jpg,RBC,177,273,25,132
2915,337.jpg,RBC,64,182,192,284
2916,337.jpg,RBC,45,146,368,446
2917,337.jpg,RBC,528,632,289,389
2918,337.jpg,RBC,57,225,254,325
2919,337.jpg,WBC,280,507,43,236
2920,338.jpg,RBC,395,495,222,322
2921,338.jpg,RBC,47,138,116,212
2922,338.jpg,RBC,140,221,105,211
2923,338.jpg,RBC,83,177,372,456
2924,338.jpg,RBC,469,518,272,419
2925,338.jpg,RBC,535,631,289,383
2926,338.jpg,RBC,353,474,309,416
2927,338.jpg,RBC,483,577,96,186
2928,338.jpg,RBC,529,628,87,173
2929,338.jpg,RBC,357,451,67,164
2930,338.jpg,RBC,19,105,257,352
2931,338.jpg,RBC,11,102,305,397
2932,338.jpg,RBC,283,358,102,206
2933,338.jpg,WBC,127,343,251,439
2934,339.jpg,RBC,453,555,81,182
2935,339.jpg,RBC,476,599,171,307
2936,339.jpg,RBC,346,455,212,316
2937,339.jpg,RBC,24,127,113,207
2938,339.jpg,RBC,163,289,31,131
2939,339.jpg,RBC,83,175,303,382
2940,339.jpg,RBC,304,413,64,174
2941,339.jpg,RBC,60,153,61,157
2942,339.jpg,RBC,174,265,321,406
2943,339.jpg,RBC,191,292,164,245
2944,339.jpg,RBC,91,190,181,276
2945,339.jpg,RBC,169,263,202,278
2946,339.jpg,RBC,504,504,337,337
2947,339.jpg,WBC,244,509,327,480
2948,34.jpg,WBC,129,280,109,251
2949,34.jpg,RBC,83,192,230,332
2950,34.jpg,RBC,303,394,238,359
2951,34.jpg,RBC,276,346,245,365
2952,34.jpg,RBC,244,314,269,389
2953,34.jpg,RBC,219,289,287,407
2954,34.jpg,RBC,190,260,291,411
2955,34.jpg,RBC,442,551,219,321
2956,34.jpg,RBC,391,500,207,309
2957,34.jpg,RBC,468,577,303,405
2958,34.jpg,RBC,575,640,331,434
2959,34.jpg,RBC,568,640,89,185
2960,34.jpg,RBC,532,640,36,134
2961,34.jpg,RBC,350,465,74,185
2962,34.jpg,RBC,297,414,1,91
2963,34.jpg,RBC,348,463,369,480
2964,34.jpg,RBC,177,286,389,480
2965,34.jpg,RBC,68,163,22,131
2966,34.jpg,RBC,198,291,1,89
2967,340.jpg,RBC,378,489,278,374
2968,340.jpg,RBC,448,580,67,177
2969,340.jpg,RBC,308,409,23,145
2970,340.jpg,RBC,10,117,220,337
2971,340.jpg,RBC,65,181,190,319
2972,340.jpg,RBC,171,279,66,185
2973,340.jpg,RBC,136,259,329,442
2974,340.jpg,RBC,229,350,322,414
2975,340.jpg,RBC,25,160,368,477
2976,340.jpg,RBC,370,489,382,477
2977,340.jpg,RBC,525,638,8,93
2978,340.jpg,RBC,20,141,28,147
2979,340.jpg,RBC,510,608,259,359
2980,340.jpg,RBC,566,640,152,265
2981,340.jpg,RBC,424,581,163,278
2982,340.jpg,WBC,185,447,127,338
2983,340.jpg,Platelets,320,360,398,443
2984,340.jpg,Platelets,127,183,79,128
2985,341.jpg,RBC,307,424,247,357
2986,341.jpg,RBC,401,531,44,158
2987,341.jpg,RBC,162,279,51,166
2988,341.jpg,RBC,56,171,93,213
2989,341.jpg,RBC,47,169,191,313
2990,341.jpg,RBC,119,245,326,419
2991,341.jpg,RBC,228,348,153,267
2992,341.jpg,RBC,152,284,225,326
2993,341.jpg,RBC,436,539,170,269
2994,341.jpg,RBC,296,421,1,73
2995,341.jpg,RBC,491,580,150,277
2996,341.jpg,WBC,239,470,356,480
2997,342.jpg,RBC,146,251,180,296
2998,342.jpg,RBC,49,179,276,378
2999,342.jpg,RBC,33,153,129,248
3000,342.jpg,RBC,58,175,45,141
3001,342.jpg,RBC,267,355,292,405
3002,342.jpg,RBC,152,265,322,428
3003,342.jpg,RBC,325,462,1,104
3004,342.jpg,RBC,53,160,390,477
3005,342.jpg,RBC,347,469,340,436
3006,342.jpg,WBC,356,582,70,317
3007,343.jpg,RBC,316,426,11,121
3008,343.jpg,RBC,470,580,100,210
3009,343.jpg,RBC,58,138,69,178
3010,343.jpg,RBC,425,526,220,328
3011,343.jpg,RBC,74,192,324,422
3012,343.jpg,RBC,203,302,1,72
3013,343.jpg,RBC,492,578,413,480
3014,343.jpg,RBC,322,440,256,366
3015,343.jpg,WBC,111,420,106,362
3016,344.jpg,RBC,484,613,195,303
3017,344.jpg,RBC,525,637,299,396
3018,344.jpg,RBC,96,227,157,244
3019,344.jpg,RBC,181,181,329,329
3020,344.jpg,RBC,256,376,200,307
3021,344.jpg,RBC,523,640,1,119
3022,344.jpg,RBC,32,133,5,98
3023,344.jpg,RBC,132,201,22,145
3024,344.jpg,RBC,338,429,325,444
3025,344.jpg,Platelets,1,48,361,410
3026,344.jpg,Platelets,70,118,206,255
3027,344.jpg,WBC,183,425,1,153
3028,345.jpg,RBC,529,618,174,260
3029,345.jpg,RBC,347,449,290,407
3030,345.jpg,RBC,4,100,347,437
3031,345.jpg,RBC,383,516,413,478
3032,345.jpg,RBC,254,372,391,480
3033,345.jpg,RBC,246,353,297,401
3034,345.jpg,RBC,347,483,1,104
3035,345.jpg,RBC,505,616,362,455
3036,345.jpg,RBC,41,129,12,149
3037,345.jpg,RBC,318,441,117,213
3038,345.jpg,RBC,30,147,236,329
3039,345.jpg,RBC,84,192,321,413
3040,345.jpg,Platelets,28,81,183,226
3041,345.jpg,WBC,74,336,108,359
3042,346.jpg,RBC,203,335,266,392
3043,346.jpg,RBC,477,561,253,339
3044,346.jpg,RBC,375,481,290,380
3045,346.jpg,RBC,392,488,152,232
3046,346.jpg,RBC,277,387,178,266
3047,346.jpg,RBC,183,275,76,169
3048,346.jpg,RBC,64,172,48,159
3049,346.jpg,RBC,286,404,19,121
3050,346.jpg,RBC,452,565,51,159
3051,346.jpg,RBC,78,178,279,371
3052,346.jpg,RBC,40,148,166,281
3053,346.jpg,RBC,305,414,367,474
3054,346.jpg,WBC,402,639,321,480
3055,347.jpg,RBC,403,502,68,168
3056,347.jpg,RBC,138,245,201,303
3057,347.jpg,RBC,288,370,105,200
3058,347.jpg,RBC,320,425,157,278
3059,347.jpg,RBC,222,309,40,143
3060,347.jpg,RBC,409,536,244,354
3061,347.jpg,RBC,489,616,99,219
3062,347.jpg,RBC,35,168,156,234
3063,347.jpg,RBC,16,117,365,459
3064,347.jpg,RBC,36,121,1,86
3065,347.jpg,RBC,138,238,45,159
3066,347.jpg,RBC,319,432,1,79
3067,347.jpg,RBC,566,640,348,463
3068,347.jpg,WBC,162,399,274,480
3069,348.jpg,RBC,109,225,196,295
3070,348.jpg,RBC,176,277,296,400
3071,348.jpg,RBC,116,208,309,399
3072,348.jpg,RBC,187,302,1,108
3073,348.jpg,RBC,451,553,350,454
3074,348.jpg,RBC,456,563,173,284
3075,348.jpg,RBC,439,545,225,327
3076,348.jpg,RBC,261,371,129,224
3077,348.jpg,RBC,560,640,72,190
3078,348.jpg,RBC,538,639,1,69
3079,348.jpg,RBC,450,551,1,69
3080,348.jpg,RBC,327,428,1,92
3081,348.jpg,RBC,421,520,64,161
3082,348.jpg,RBC,228,327,109,206
3083,348.jpg,RBC,72,171,45,142
3084,348.jpg,RBC,17,124,245,356
3085,348.jpg,RBC,255,356,233,305
3086,348.jpg,RBC,552,640,233,337
3087,348.jpg,WBC,319,476,297,453
3088,349.jpg,RBC,214,310,350,453
3089,349.jpg,RBC,439,524,294,382
3090,349.jpg,RBC,103,224,220,322
3091,349.jpg,RBC,273,389,214,303
3092,349.jpg,RBC,525,630,283,368
3093,349.jpg,RBC,504,619,395,480
3094,349.jpg,RBC,93,204,413,480
3095,349.jpg,RBC,7,125,353,440
3096,349.jpg,RBC,373,470,116,221
3097,349.jpg,RBC,464,551,122,229
3098,349.jpg,RBC,288,375,84,191
3099,349.jpg,RBC,335,445,273,366
3100,349.jpg,RBC,569,640,195,286
3101,349.jpg,RBC,395,508,389,480
3102,349.jpg,WBC,62,294,7,225
3103,35.jpg,WBC,350,543,181,359
3104,35.jpg,WBC,310,458,351,480
3105,35.jpg,Platelets,524,562,334,377
3106,35.jpg,Platelets,52,90,85,128
3107,35.jpg,RBC,127,259,130,270
3108,35.jpg,RBC,97,205,298,415
3109,35.jpg,RBC,1,107,336,453
3110,35.jpg,RBC,62,174,407,480
3111,35.jpg,RBC,518,602,1,98
3112,35.jpg,RBC,484,568,17,128
3113,35.jpg,RBC,452,537,34,145
3114,35.jpg,RBC,409,494,54,165
3115,35.jpg,RBC,358,443,84,195
3116,35.jpg,RBC,555,640,282,393
3117,35.jpg,RBC,571,640,352,464
3118,35.jpg,RBC,102,175,23,128
3119,35.jpg,RBC,143,226,22,126
3120,35.jpg,RBC,278,372,16,121
3121,35.jpg,RBC,207,320,283,401
3122,350.jpg,RBC,400,497,48,176
3123,350.jpg,RBC,520,621,188,293
3124,350.jpg,RBC,470,577,1,88
3125,350.jpg,RBC,139,247,179,275
3126,350.jpg,RBC,194,303,348,462
3127,350.jpg,RBC,344,446,362,454
3128,350.jpg,RBC,134,242,270,366
3129,350.jpg,RBC,100,211,363,479
3130,350.jpg,RBC,252,363,116,190
3131,350.jpg,RBC,234,299,1,115
3132,350.jpg,RBC,512,604,80,170
3133,350.jpg,RBC,452,547,350,448
3134,350.jpg,RBC,1,92,241,346
3135,350.jpg,WBC,202,419,181,392
3136,351.jpg,WBC,178,412,285,480
3137,352.jpg,RBC,115,229,108,221
3138,352.jpg,RBC,47,147,25,137
3139,352.jpg,RBC,226,295,72,173
3140,352.jpg,RBC,204,316,177,287
3141,352.jpg,RBC,192,290,282,381
3142,352.jpg,RBC,300,411,247,352
3143,352.jpg,RBC,504,633,353,470
3144,352.jpg,RBC,23,124,230,334
3145,352.jpg,RBC,43,166,292,417
3146,352.jpg,RBC,314,420,139,240
3147,352.jpg,RBC,455,588,45,130
3148,352.jpg,RBC,309,423,1,86
3149,352.jpg,RBC,223,317,1,81
3150,352.jpg,RBC,371,489,360,480
3151,352.jpg,Platelets,147,179,326,355
3152,352.jpg,Platelets,200,243,397,438
3153,352.jpg,WBC,379,619,111,370
3154,353.jpg,RBC,316,432,20,111
3155,353.jpg,RBC,34,156,93,194
3156,353.jpg,RBC,40,147,203,296
3157,353.jpg,RBC,108,224,186,313
3158,353.jpg,RBC,234,287,202,336
3159,353.jpg,RBC,242,342,269,375
3160,353.jpg,RBC,45,150,349,457
3161,353.jpg,RBC,313,462,122,214
3162,353.jpg,RBC,508,613,136,257
3163,353.jpg,RBC,193,320,405,480
3164,353.jpg,RBC,147,233,318,432
3165,353.jpg,RBC,119,235,13,118
3166,353.jpg,WBC,294,632,181,432
3167,354.jpg,RBC,52,161,332,452
3168,354.jpg,RBC,176,319,315,416
3169,354.jpg,RBC,34,152,48,156
3170,354.jpg,RBC,320,438,42,150
3171,354.jpg,RBC,204,323,83,203
3172,354.jpg,RBC,536,635,196,295
3173,354.jpg,RBC,83,186,174,278
3174,354.jpg,RBC,121,205,144,229
3175,354.jpg,RBC,189,303,211,301
3176,354.jpg,RBC,147,236,14,106
3177,354.jpg,RBC,501,615,73,170
3178,354.jpg,RBC,1,80,141,259
3179,354.jpg,RBC,485,546,176,240
3180,354.jpg,WBC,262,518,191,436
3181,355.jpg,RBC,369,470,40,152
3182,355.jpg,RBC,473,574,156,268
3183,355.jpg,RBC,446,569,278,386
3184,355.jpg,RBC,534,640,364,462
3185,355.jpg,RBC,405,511,371,480
3186,355.jpg,RBC,559,640,97,204
3187,355.jpg,RBC,469,562,1,89
3188,355.jpg,RBC,277,352,343,453
3189,355.jpg,RBC,209,329,352,443
3190,355.jpg,RBC,96,201,345,455
3191,355.jpg,RBC,374,465,143,225
3192,355.jpg,RBC,183,283,27,120
3193,355.jpg,RBC,41,141,201,294
3194,355.jpg,RBC,106,203,10,119
3195,355.jpg,RBC,26,139,94,209
3196,355.jpg,WBC,117,361,138,377
3197,356.jpg,RBC,27,146,135,245
3198,356.jpg,RBC,192,307,228,368
3199,356.jpg,RBC,67,186,24,134
3200,356.jpg,RBC,282,381,168,281
3201,356.jpg,RBC,271,372,338,448
3202,356.jpg,RBC,67,178,246,345
3203,356.jpg,RBC,63,174,307,406
3204,356.jpg,RBC,336,445,1,81
3205,356.jpg,RBC,493,591,105,199
3206,356.jpg,RBC,433,507,50,139
3207,356.jpg,RBC,476,555,1,95
3208,356.jpg,RBC,555,640,19,123
3209,356.jpg,RBC,280,383,68,159
3210,356.jpg,RBC,370,490,143,228
3211,356.jpg,Platelets,229,278,411,452
3212,356.jpg,Platelets,140,183,210,251
3213,356.jpg,Platelets,262,300,6,48
3214,356.jpg,Platelets,419,456,119,155
3215,356.jpg,WBC,330,566,211,436
3216,357.jpg,RBC,279,396,310,422
3217,357.jpg,RBC,373,491,191,275
3218,357.jpg,RBC,447,554,355,448
3219,357.jpg,RBC,504,609,156,265
3220,357.jpg,RBC,499,600,303,395
3221,357.jpg,RBC,419,512,413,480
3222,357.jpg,RBC,59,142,353,450
3223,357.jpg,RBC,203,302,118,213
3224,357.jpg,RBC,487,586,7,102
3225,357.jpg,RBC,361,479,94,187
3226,357.jpg,RBC,29,128,12,107
3227,357.jpg,RBC,96,200,102,192
3228,357.jpg,RBC,228,331,4,103
3229,357.jpg,RBC,325,433,1,79
3230,357.jpg,RBC,126,221,1,99
3231,357.jpg,RBC,1,106,196,285
3232,357.jpg,WBC,117,295,230,416
3233,358.jpg,RBC,5,90,249,354
3234,358.jpg,RBC,210,323,8,118
3235,358.jpg,RBC,158,256,283,394
3236,358.jpg,RBC,83,166,399,480
3237,358.jpg,RBC,534,635,13,116
3238,358.jpg,RBC,409,499,85,173
3239,358.jpg,RBC,247,360,225,325
3240,358.jpg,RBC,268,381,293,393
3241,358.jpg,RBC,84,192,179,293
3242,358.jpg,RBC,155,263,157,271
3243,358.jpg,RBC,150,256,1,111
3244,358.jpg,RBC,333,433,361,431
3245,358.jpg,RBC,1,90,112,200
3246,358.jpg,WBC,383,625,205,434
3247,36.jpg,WBC,183,334,285,425
3248,36.jpg,RBC,160,266,155,279
3249,36.jpg,RBC,1,105,29,153
3250,36.jpg,RBC,89,196,103,215
3251,36.jpg,RBC,41,147,168,280
3252,36.jpg,RBC,82,189,234,346
3253,36.jpg,RBC,32,138,260,372
3254,36.jpg,RBC,1,102,345,444
3255,36.jpg,RBC,292,395,401,480
3256,36.jpg,RBC,381,487,319,419
3257,36.jpg,RBC,456,534,312,419
3258,36.jpg,RBC,478,594,277,406
3259,36.jpg,RBC,567,640,243,353
3260,36.jpg,RBC,559,640,389,480
3261,36.jpg,RBC,504,607,97,185
3262,36.jpg,RBC,374,533,83,207
3263,36.jpg,RBC,305,408,1,88
3264,36.jpg,RBC,243,346,146,234
3265,36.jpg,RBC,316,419,236,324
3266,36.jpg,Platelets,146,182,337,382
3267,36.jpg,Platelets,108,144,352,397
3268,36.jpg,Platelets,171,207,413,458
3269,36.jpg,RBC,83,201,1,77
3270,360.jpg,RBC,225,324,233,324
3271,360.jpg,RBC,483,562,222,302
3272,360.jpg,RBC,358,467,181,287
3273,360.jpg,RBC,335,444,369,475
3274,360.jpg,RBC,221,330,352,458
3275,360.jpg,RBC,378,488,279,378
3276,360.jpg,RBC,423,511,32,125
3277,360.jpg,RBC,515,629,289,384
3278,360.jpg,RBC,22,129,73,171
3279,360.jpg,RBC,125,224,75,166
3280,360.jpg,RBC,224,327,18,124
3281,360.jpg,RBC,326,427,73,190
3282,360.jpg,RBC,554,640,40,165
3283,360.jpg,RBC,143,242,1,65
3284,360.jpg,WBC,1,219,201,422
3285,361.jpg,RBC,42,140,242,361
3286,361.jpg,RBC,54,152,56,175
3287,361.jpg,RBC,146,244,265,384
3288,361.jpg,RBC,449,560,311,428
3289,361.jpg,RBC,200,304,142,253
3290,361.jpg,RBC,205,313,59,147
3291,361.jpg,RBC,529,628,238,331
3292,361.jpg,RBC,220,334,377,479
3293,361.jpg,RBC,133,232,394,480
3294,361.jpg,RBC,329,456,129,224
3295,361.jpg,RBC,291,400,1,84
3296,361.jpg,WBC,246,477,211,415
3297,361.jpg,Platelets,564,596,333,372
3298,362.jpg,RBC,457,553,164,251
3299,362.jpg,RBC,501,586,261,351
3300,362.jpg,RBC,570,640,303,406
3301,362.jpg,RBC,472,579,353,445
3302,362.jpg,RBC,44,136,310,403
3303,362.jpg,RBC,25,138,394,479
3304,362.jpg,RBC,121,244,274,394
3305,362.jpg,RBC,162,259,140,249
3306,362.jpg,RBC,19,98,1,87
3307,362.jpg,RBC,153,254,47,137
3308,362.jpg,RBC,232,318,415,480
3309,362.jpg,RBC,95,192,38,158
3310,362.jpg,RBC,574,640,208,300
3311,362.jpg,RBC,225,321,223,310
3312,362.jpg,WBC,215,458,40,268
3313,363.jpg,RBC,212,320,274,379
3314,363.jpg,RBC,120,216,244,347
3315,363.jpg,RBC,242,338,157,260
3316,363.jpg,RBC,85,196,133,241
3317,363.jpg,RBC,509,620,97,205
3318,363.jpg,RBC,139,250,3,111
3319,363.jpg,RBC,392,520,101,214
3320,363.jpg,RBC,319,480,136,224
3321,363.jpg,RBC,360,502,248,348
3322,363.jpg,RBC,460,573,286,392
3323,363.jpg,RBC,482,583,398,480
3324,363.jpg,WBC,27,217,340,480
3325,365.jpg,RBC,186,270,102,197
3326,365.jpg,RBC,520,604,118,213
3327,365.jpg,RBC,556,640,301,396
3328,365.jpg,RBC,146,259,200,304
3329,365.jpg,RBC,253,354,174,281
3330,365.jpg,RBC,189,281,292,400
3331,365.jpg,RBC,418,522,246,353
3332,365.jpg,RBC,37,138,236,334
3333,365.jpg,RBC,77,201,1,90
3334,365.jpg,RBC,336,457,408,480
3335,365.jpg,RBC,348,449,151,258
3336,365.jpg,RBC,538,640,214,290
3337,365.jpg,RBC,51,155,100,217
3338,365.jpg,RBC,74,176,325,434
3339,365.jpg,Platelets,177,224,398,443
3340,365.jpg,WBC,325,545,1,162
3341,366.jpg,RBC,200,303,336,433
3342,366.jpg,RBC,1,86,370,468
3343,366.jpg,RBC,271,421,113,193
3344,366.jpg,RBC,167,292,249,329
3345,366.jpg,RBC,238,358,24,113
3346,366.jpg,RBC,65,169,7,109
3347,366.jpg,RBC,304,410,251,357
3348,366.jpg,RBC,395,511,220,320
3349,366.jpg,RBC,417,538,304,407
3350,366.jpg,RBC,522,633,103,214
3351,366.jpg,RBC,525,616,185,296
3352,366.jpg,RBC,329,429,409,480
3353,366.jpg,Platelets,513,559,405,446
3354,366.jpg,Platelets,611,640,299,329
3355,366.jpg,WBC,1,168,92,289
3356,366.jpg,Platelets,4,40,13,42
3357,367.jpg,RBC,343,454,130,231
3358,367.jpg,RBC,329,440,262,363
3359,367.jpg,RBC,365,476,354,455
3360,367.jpg,RBC,143,254,75,176
